,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
1938,194,B5,9,663515,A6,176,1649467,1718484,11.0%,1830908,1907517,1830908,1907517,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76608,69108,3.623%,3.074%,0,0,0,0,200,36288200,36288200,36288200
1939,194,B5,10,663515,A6,176,1649467,1718484,10.5%,1822661,1898924,1822661,1898924,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76263,68763,3.621%,3.074%,0,0,0,0,200,34638800,34638800,34638800
1940,195,B6,1,463951,A6,176,1449903,1518920,15.0%,1667388,1746758,1667388,1746758,Education,15000000,0,0,0.0,3.074%,66.926%,61,61,0,0,7500,79369,71869,4.114%,3.074%,61,61,0,0,200,43497000,43497000,43497000
1941,195,B6,2,463951,A6,176,1449903,1518920,14.5%,1660139,1739163,1660139,1739163,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,79024,71524,4.113%,3.074%,0,0,0,0,200,42047200,42047200,42047200
1942,195,B6,3,463951,A6,176,1449903,1518920,14.0%,1652889,1731568,1652889,1731568,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,78679,71179,4.111%,3.074%,0,0,0,0,200,40597200,40597200,40597200
1943,195,B6,4,463951,A6,176,1449903,1518920,13.5%,1645640,1723974,1645640,1723974,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,78334,70834,4.109%,3.074%,0,0,0,0,200,39147400,39147400,39147400
1944,195,B6,5,463951,A6,176,1449903,1518920,13.0%,1638390,1716379,1638390,1716379,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,77989,70489,4.107%,3.074%,0,0,0,0,200,37697400,37697400,37697400
1945,195,B6,6,463951,A6,176,1449903,1518920,12.5%,1631141,1708785,1631141,1708785,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,77644,70144,4.105%,3.074%,0,0,0,0,200,36247600,36247600,36247600
1946,195,B6,7,463951,A6,176,1449903,1518920,12.0%,1623891,1701190,1623891,1701190,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,77299,69799,4.103%,3.074%,0,0,0,0,200,34797600,34797600,34797600
1947,195,B6,8,463951,A6,176,1449903,1518920,11.5%,1616642,1693595,1616642,1693595,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76954,69454,4.101%,3.074%,0,0,0,0,200,33347800,33347800,33347800
1948,195,B6,9,463951,A6,176,1449903,1518920,11.0%,1609392,1686001,1609392,1686001,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76608,69108,4.099%,3.074%,0,0,0,0,200,31897800,31897800,31897800
1949,195,B6,10,463951,A6,176,1449903,1518920,10.5%,1602143,1678406,1602143,1678406,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76263,68763,4.097%,3.074%,0,0,0,0,200,30448000,30448000,30448000
1950,196,B7,1,246097,A6,176,1232049,1301066,15.0%,1416856,1496225,1416856,1496225,Education,15000000,0,0,0.0,3.074%,66.926%,61,61,0,0,7500,79369,71869,4.803%,3.074%,61,61,0,0,200,36961400,36961400,36961400
1951,196,B7,2,246097,A6,176,1232049,1301066,14.5%,1410696,1489720,1410696,1489720,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,79024,71524,4.801%,3.074%,0,0,0,0,200,35729400,35729400,35729400
1952,196,B7,3,246097,A6,176,1232049,1301066,14.0%,1404536,1483215,1404536,1483215,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,78679,71179,4.799%,3.074%,0,0,0,0,200,34497400,34497400,34497400
1953,196,B7,4,246097,A6,176,1232049,1301066,13.5%,1398376,1476710,1398376,1476710,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,78334,70834,4.797%,3.074%,0,0,0,0,200,33265400,33265400,33265400
1954,196,B7,5,246097,A6,176,1232049,1301066,13.0%,1392215,1470204,1392215,1470204,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,77989,70489,4.794%,3.074%,0,0,0,0,200,32033200,32033200,32033200
1955,196,B7,6,246097,A6,176,1232049,1301066,12.5%,1386055,1463699,1386055,1463699,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,77644,70144,4.792%,3.074%,0,0,0,0,200,30801200,30801200,30801200
1956,196,B7,7,246097,A6,176,1232049,1301066,12.0%,1379895,1457194,1379895,1457194,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,77299,69799,4.79%,3.074%,0,0,0,0,200,29569200,29569200,29569200
1957,196,B7,8,246097,A6,176,1232049,1301066,11.5%,1373735,1450688,1373735,1450688,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76954,69454,4.788%,3.074%,0,0,0,0,200,28337200,28337200,28337200
1958,196,B7,9,246097,A6,176,1232049,1301066,11.0%,1367574,1444183,1367574,1444183,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76608,69108,4.785%,3.074%,0,0,0,0,200,27105000,27105000,27105000
1959,196,B7,10,246097,A6,176,1232049,1301066,10.5%,1361414,1437678,1361414,1437678,Education,15000000,0,0,0.0,3.074%,66.926%,0,0,0,0,7500,76263,68763,4.783%,3.074%,0,0,0,0,200,25873000,25873000,25873000
1960,197,B1,1,2769804,A3,88,3262780,3297288,15.0%,3752197,3791882,3816353,3857427,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,41074,34074,0.883%,10.09%,202,200,200,2,0,97883400,98918600,98918600
1961,197,B1,2,2769804,A3,88,3262780,3297288,14.5%,3735883,3775395,3799469,3840364,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40895,33895,0.883%,10.09%,2,2,0,0,200,94620600,94620600,94620600
1962,197,B1,3,2769804,A3,88,3262780,3297288,14.0%,3719569,3758909,3782584,3823300,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40716,33716,0.882%,10.09%,0,0,0,0,200,91357800,91357800,91357800
1963,197,B1,4,2769804,A3,88,3262780,3297288,13.5%,3703255,3742422,3765699,3806237,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40538,33538,0.881%,10.09%,0,0,0,0,200,88095000,88095000,88095000
1964,197,B1,5,2769804,A3,88,3262780,3297288,13.0%,3686941,3725936,3748814,3789173,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40359,33359,0.88%,10.09%,0,0,0,0,200,84832200,84832200,84832200
1965,197,B1,6,2769804,A3,88,3262780,3297288,12.5%,3670628,3709449,3731929,3772110,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40181,33181,0.88%,10.09%,0,0,0,0,200,81569600,81569600,81569600
1966,197,B1,7,2769804,A3,88,3262780,3297288,12.0%,3654314,3692963,3715044,3755046,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40002,33002,0.879%,10.09%,0,0,0,0,200,78306800,78306800,78306800
1967,197,B1,8,2769804,A3,88,3262780,3297288,11.5%,3638000,3676476,3698159,3737983,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39823,32823,0.878%,10.09%,0,0,0,0,200,75044000,75044000,75044000
1968,197,B1,9,2769804,A3,88,3262780,3297288,11.0%,3621686,3659990,3681274,3720919,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39645,32645,0.877%,10.09%,0,0,0,0,200,71781200,71781200,71781200
1969,197,B1,10,2769804,A3,88,3262780,3297288,10.5%,3605372,3643504,3664389,3703856,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39466,32466,0.877%,10.09%,0,0,0,0,200,68518400,68518400,68518400
1970,198,B2,1,1663770,A3,88,2156746,2191254,15.0%,2480258,2519942,2499897,2540970,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,41074,34074,1.341%,10.09%,202,200,200,2,0,64702400,65737600,65737600
1971,198,B2,2,1663770,A3,88,2156746,2191254,14.5%,2469474,2508986,2488735,2529630,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40895,33895,1.34%,10.09%,2,2,0,0,200,62545600,62545600,62545600
1972,198,B2,3,1663770,A3,88,2156746,2191254,14.0%,2458690,2498030,2477574,2518291,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40716,33716,1.339%,10.09%,0,0,0,0,200,60388800,60388800,60388800
1973,198,B2,4,1663770,A3,88,2156746,2191254,13.5%,2447907,2487074,2466413,2506951,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40538,33538,1.338%,10.09%,0,0,0,0,200,58232200,58232200,58232200
1974,198,B2,5,1663770,A3,88,2156746,2191254,13.0%,2437123,2476117,2455252,2495611,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40359,33359,1.337%,10.09%,0,0,0,0,200,56075400,56075400,56075400
1975,198,B2,6,1663770,A3,88,2156746,2191254,12.5%,2426339,2465161,2444091,2484271,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40181,33181,1.336%,10.09%,0,0,0,0,200,53918600,53918600,53918600
1976,198,B2,7,1663770,A3,88,2156746,2191254,12.0%,2415556,2454205,2432930,2472932,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40002,33002,1.335%,10.09%,0,0,0,0,200,51762000,51762000,51762000
1977,198,B2,8,1663770,A3,88,2156746,2191254,11.5%,2404772,2443249,2421768,2461592,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39823,32823,1.333%,10.09%,0,0,0,0,200,49605200,49605200,49605200
1978,198,B2,9,1663770,A3,88,2156746,2191254,11.0%,2393988,2432292,2410607,2450252,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39645,32645,1.332%,10.09%,0,0,0,0,200,47448400,47448400,47448400
1979,198,B2,10,1663770,A3,88,2156746,2191254,10.5%,2383204,2421336,2399446,2438912,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39466,32466,1.331%,10.09%,0,0,0,0,200,45291600,45291600,45291600
1980,199,B3,1,1183094,A3,88,1676070,1710578,15.0%,1927480,1967165,1927772,1968845,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,41074,34074,1.731%,3.433%,69,69,0,0,200,50282000,50282000,50282000
1981,199,B3,2,1183094,A3,88,1676070,1710578,14.5%,1919100,1958612,1919100,1959993,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40893,33893,1.729%,3.433%,0,0,0,0,200,48606000,48606000,48606000
1982,199,B3,3,1183094,A3,88,1676070,1710578,14.0%,1910720,1950059,1910720,1951141,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,40421,33421,1.713%,3.433%,0,0,0,0,200,46930000,46930000,46930000
1983,199,B3,4,1183094,A3,88,1676070,1710578,13.5%,1902339,1941506,1902339,1942289,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39949,32949,1.696%,3.433%,0,0,0,0,200,45253800,45253800,45253800
1984,199,B3,5,1183094,A3,88,1676070,1710578,13.0%,1893959,1932954,1893959,1933436,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39477,32477,1.68%,3.433%,0,0,0,0,200,43577800,43577800,43577800
1985,199,B3,6,1183094,A3,88,1676070,1710578,12.5%,1885579,1924401,1885579,1924584,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39005,32005,1.663%,3.433%,0,0,0,0,200,41901800,41901800,41901800
1986,199,B3,7,1183094,A3,88,1676070,1710578,12.0%,1877198,1915848,1877198,1915848,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38649,31649,1.652%,3.433%,0,0,0,0,200,40225600,40225600,40225600
1987,199,B3,8,1183094,A3,88,1676070,1710578,11.5%,1868818,1907295,1868818,1907295,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38477,31477,1.65%,3.433%,0,0,0,0,200,38549600,38549600,38549600
1988,199,B3,9,1183094,A3,88,1676070,1710578,11.0%,1860438,1898742,1860438,1898742,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38304,31304,1.649%,3.433%,0,0,0,0,200,36873600,36873600,36873600
1989,199,B3,10,1183094,A3,88,1676070,1710578,10.5%,1852057,1890189,1852057,1890189,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38132,31132,1.647%,3.433%,0,0,0,0,200,35197400,35197400,35197400
1990,200,B4,1,930283,A3,88,1423259,1457767,15.0%,1636748,1676432,1636748,1676432,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,39685,32685,1.95%,3.433%,69,69,0,0,200,42697800,42697800,42697800
1991,200,B4,2,930283,A3,88,1423259,1457767,14.5%,1629632,1669144,1629632,1669144,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39512,32512,1.948%,3.433%,0,0,0,0,200,41274600,41274600,41274600
1992,200,B4,3,930283,A3,88,1423259,1457767,14.0%,1622515,1661855,1622515,1661855,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39339,32339,1.946%,3.433%,0,0,0,0,200,39851200,39851200,39851200
1993,200,B4,4,930283,A3,88,1423259,1457767,13.5%,1615399,1654566,1615399,1654566,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39167,32167,1.944%,3.433%,0,0,0,0,200,38428000,38428000,38428000
1994,200,B4,5,930283,A3,88,1423259,1457767,13.0%,1608283,1647277,1608283,1647277,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38994,31994,1.942%,3.433%,0,0,0,0,200,37004800,37004800,37004800
1995,200,B4,6,930283,A3,88,1423259,1457767,12.5%,1601166,1639988,1601166,1639988,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38822,31822,1.94%,3.433%,0,0,0,0,200,35581400,35581400,35581400
1996,200,B4,7,930283,A3,88,1423259,1457767,12.0%,1594050,1632699,1594050,1632699,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38649,31649,1.938%,3.433%,0,0,0,0,200,34158200,34158200,34158200
1997,200,B4,8,930283,A3,88,1423259,1457767,11.5%,1586934,1625411,1586934,1625411,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38477,31477,1.937%,3.433%,0,0,0,0,200,32735000,32735000,32735000
1998,200,B4,9,930283,A3,88,1423259,1457767,11.0%,1579817,1618122,1579817,1618122,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38304,31304,1.935%,3.433%,0,0,0,0,200,31311600,31311600,31311600
1999,200,B4,10,930283,A3,88,1423259,1457767,10.5%,1572701,1610833,1572701,1610833,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38132,31132,1.933%,3.433%,0,0,0,0,200,29888400,29888400,29888400
2000,201,B5,1,663515,A3,88,1156491,1190999,15.0%,1329965,1369649,1329965,1369649,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,39685,32685,2.386%,3.433%,69,69,0,0,200,34694800,34694800,34694800
2001,201,B5,2,663515,A3,88,1156491,1190999,14.5%,1324182,1363694,1324182,1363694,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39512,32512,2.384%,3.433%,0,0,0,0,200,33538200,33538200,33538200
2002,201,B5,3,663515,A3,88,1156491,1190999,14.0%,1318400,1357739,1318400,1357739,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39339,32339,2.382%,3.433%,0,0,0,0,200,32381800,32381800,32381800
2003,201,B5,4,663515,A3,88,1156491,1190999,13.5%,1312617,1351784,1312617,1351784,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39167,32167,2.38%,3.433%,0,0,0,0,200,31225200,31225200,31225200
2004,201,B5,5,663515,A3,88,1156491,1190999,13.0%,1306835,1345829,1306835,1345829,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38994,31994,2.377%,3.433%,0,0,0,0,200,30068800,30068800,30068800
2005,201,B5,6,663515,A3,88,1156491,1190999,12.5%,1301052,1339874,1301052,1339874,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38822,31822,2.375%,3.433%,0,0,0,0,200,28912200,28912200,28912200
2006,201,B5,7,663515,A3,88,1156491,1190999,12.0%,1295270,1333919,1295270,1333919,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38649,31649,2.373%,3.433%,0,0,0,0,200,27755800,27755800,27755800
2007,201,B5,8,663515,A3,88,1156491,1190999,11.5%,1289487,1327964,1289487,1327964,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38477,31477,2.37%,3.433%,0,0,0,0,200,26599200,26599200,26599200
2008,201,B5,9,663515,A3,88,1156491,1190999,11.0%,1283705,1322009,1283705,1322009,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38304,31304,2.368%,3.433%,0,0,0,0,200,25442800,25442800,25442800
2009,201,B5,10,663515,A3,88,1156491,1190999,10.5%,1277923,1316054,1277923,1316054,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38132,31132,2.366%,3.433%,0,0,0,0,200,24286400,24286400,24286400
2010,202,B6,1,463951,A3,88,956927,991435,15.0%,1100466,1140151,1100466,1140151,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,39685,32685,2.867%,3.433%,69,69,0,0,200,28707800,28707800,28707800
2011,202,B6,2,463951,A3,88,956927,991435,14.5%,1095681,1135193,1095681,1135193,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39512,32512,2.864%,3.433%,0,0,0,0,200,27750800,27750800,27750800
2012,202,B6,3,463951,A3,88,956927,991435,14.0%,1090897,1130236,1090897,1130236,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39339,32339,2.861%,3.433%,0,0,0,0,200,26794000,26794000,26794000
2013,202,B6,4,463951,A3,88,956927,991435,13.5%,1086112,1125279,1086112,1125279,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39167,32167,2.859%,3.433%,0,0,0,0,200,25837000,25837000,25837000
2014,202,B6,5,463951,A3,88,956927,991435,13.0%,1081328,1120322,1081328,1120322,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38994,31994,2.856%,3.433%,0,0,0,0,200,24880200,24880200,24880200
2015,202,B6,6,463951,A3,88,956927,991435,12.5%,1076543,1115365,1076543,1115365,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38822,31822,2.853%,3.433%,0,0,0,0,200,23923200,23923200,23923200
2016,202,B6,7,463951,A3,88,956927,991435,12.0%,1071758,1110408,1071758,1110408,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38649,31649,2.85%,3.433%,0,0,0,0,200,22966200,22966200,22966200
2017,202,B6,8,463951,A3,88,956927,991435,11.5%,1066974,1105450,1066974,1105450,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38477,31477,2.847%,3.433%,0,0,0,0,200,22009400,22009400,22009400
2018,202,B6,9,463951,A3,88,956927,991435,11.0%,1062189,1100493,1062189,1100493,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38304,31304,2.845%,3.433%,0,0,0,0,200,21052400,21052400,21052400
2019,202,B6,10,463951,A3,88,956927,991435,10.5%,1057404,1095536,1057404,1095536,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38132,31132,2.842%,3.433%,0,0,0,0,200,20095400,20095400,20095400
2020,203,B7,1,246097,A3,88,739073,773581,15.0%,849934,889619,849934,889619,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,39685,32685,3.674%,3.433%,69,69,0,0,200,22172200,22172200,22172200
2021,203,B7,2,246097,A3,88,739073,773581,14.5%,846239,885751,846239,885751,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39512,32512,3.671%,3.433%,0,0,0,0,200,21433200,21433200,21433200
2022,203,B7,3,246097,A3,88,739073,773581,14.0%,842543,881883,842543,881883,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39339,32339,3.667%,3.433%,0,0,0,0,200,20694000,20694000,20694000
2023,203,B7,4,246097,A3,88,739073,773581,13.5%,838848,878015,838848,878015,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,39167,32167,3.664%,3.433%,0,0,0,0,200,19955000,19955000,19955000
2024,203,B7,5,246097,A3,88,739073,773581,13.0%,835152,874147,835152,874147,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38994,31994,3.66%,3.433%,0,0,0,0,200,19215800,19215800,19215800
2025,203,B7,6,246097,A3,88,739073,773581,12.5%,831457,870279,831457,870279,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38822,31822,3.657%,3.433%,0,0,0,0,200,18476800,18476800,18476800
2026,203,B7,7,246097,A3,88,739073,773581,12.0%,827762,866411,827762,866411,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38649,31649,3.653%,3.433%,0,0,0,0,200,17737800,17737800,17737800
2027,203,B7,8,246097,A3,88,739073,773581,11.5%,824066,862543,824066,862543,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38477,31477,3.649%,3.433%,0,0,0,0,200,16998600,16998600,16998600
2028,203,B7,9,246097,A3,88,739073,773581,11.0%,820371,858675,820371,858675,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38304,31304,3.646%,3.433%,0,0,0,0,200,16259600,16259600,16259600
2029,203,B7,10,246097,A3,88,739073,773581,10.5%,816676,854807,816676,854807,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,38132,31132,3.642%,3.433%,0,0,0,0,200,15520600,15520600,15520600
2030,204,B1,1,2769804,A4,118,3430840,3477113,15.0%,3945466,3998679,4016387,4071463,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,55076,48076,1.181%,10.09%,202,200,200,2,0,102925200,104313400,104313400
2031,204,B1,2,2769804,A4,118,3430840,3477113,14.5%,3928312,3981294,3998632,4053469,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,54836,47836,1.18%,10.09%,2,2,0,0,200,99494400,99494400,99494400
2032,204,B1,3,2769804,A4,118,3430840,3477113,14.0%,3911158,3963908,3980878,4035475,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,54597,47597,1.179%,10.09%,0,0,0,0,200,96063600,96063600,96063600
2033,204,B1,4,2769804,A4,118,3430840,3477113,13.5%,3894003,3946523,3963123,4017481,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,54357,47357,1.179%,10.09%,0,0,0,0,200,92632600,92632600,92632600
2034,204,B1,5,2769804,A4,118,3430840,3477113,13.0%,3876849,3929137,3945368,3999487,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,54118,47118,1.178%,10.09%,0,0,0,0,200,89201800,89201800,89201800
2035,204,B1,6,2769804,A4,118,3430840,3477113,12.5%,3859695,3911752,3927614,3981492,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,53879,46879,1.177%,10.09%,0,0,0,0,200,85771000,85771000,85771000
2036,204,B1,7,2769804,A4,118,3430840,3477113,12.0%,3842541,3894366,3909859,3963498,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,53639,46639,1.177%,10.09%,0,0,0,0,200,82340200,82340200,82340200
2037,204,B1,8,2769804,A4,118,3430840,3477113,11.5%,3825387,3876980,3892105,3945504,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,53400,46400,1.176%,10.09%,0,0,0,0,200,78909400,78909400,78909400
2038,204,B1,9,2769804,A4,118,3430840,3477113,11.0%,3808232,3859595,3874350,3927510,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,53160,46160,1.175%,10.09%,0,0,0,0,200,75478400,75478400,75478400
2039,204,B1,10,2769804,A4,118,3430840,3477113,10.5%,3791078,3842209,3856596,3909516,Education,14000000,1000000,1,5e-05,3.433%,66.567%,0,0,0,0,7000,52921,45921,1.175%,10.09%,0,0,0,0,200,72047600,72047600,72047600
2040,205,B2,1,1663770,A4,118,2324806,2371079,15.0%,2673527,2726740,2699930,2755006,Education,14000000,1000000,1,5e-05,3.433%,66.567%,69,69,0,0,7000,55076,48076,1.745%,3.433%,69,69,0,0,200,69744200,69744200,69744200
