,Iteration,B Type,Constructor,Land Cost,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
939,94,B3,10,1183094,375044220,384733999,10.5%,2396796,2473059,2413513,2492446,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78933,74933,3.006%,13.446%,0,0,0,0,200,39379670.0,45550000,45550000
940,95,B4,1,930283,324482020,334171799,15.0%,2203670,2283039,2213628,2295775,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,82147,78147,3.404%,13.446%,269,200,200,69,0,48672340.0,59557600,59557600
941,95,B4,2,930283,324482020,334171799,14.5%,2194089,2273113,2203712,2285502,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,81790,77790,3.404%,13.446%,69,69,0,0,200,47049910.0,55570800,55570800
942,95,B4,3,930283,324482020,334171799,14.0%,2184508,2263187,2193795,2275228,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,81433,77433,3.403%,13.446%,0,0,0,0,200,45427510.0,53654600,53654600
943,95,B4,4,930283,324482020,334171799,13.5%,2174927,2253261,2183879,2264954,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,81076,77076,3.403%,13.446%,0,0,0,0,200,43805080.0,51738400,51738400
944,95,B4,5,930283,324482020,334171799,13.0%,2165346,2243334,2173962,2254681,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,80718,76718,3.403%,13.446%,0,0,0,0,200,42182650.0,49822200,49822200
945,95,B4,6,930283,324482020,334171799,12.5%,2155764,2233408,2164046,2244407,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,80361,76361,3.402%,13.446%,0,0,0,0,200,40560230.0,47905800,47905800
946,95,B4,7,930283,324482020,334171799,12.0%,2146183,2223482,2154129,2234133,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,80004,76004,3.402%,13.446%,0,0,0,0,200,38937800.0,45989600,45989600
947,95,B4,8,930283,324482020,334171799,11.5%,2136602,2213556,2144213,2223860,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79647,75647,3.402%,13.446%,0,0,0,0,200,37315450.0,44073400,44073400
948,95,B4,9,930283,324482020,334171799,11.0%,2127021,2203629,2134296,2213586,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79290,75290,3.401%,13.446%,0,0,0,0,200,35692970.0,42157200,42157200
949,95,B4,10,930283,324482020,334171799,10.5%,2117440,2193703,2124380,2203312,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78933,74933,3.401%,13.446%,0,0,0,0,200,34070590.0,40241000,40241000
950,96,B5,1,663515,271128420,280818199,15.0%,1896887,1976256,1896887,1978255,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,81368,77368,3.911%,13.446%,269,200,200,69,0,40669290.0,51554600,51554600
951,96,B5,2,663515,271128420,280818199,14.5%,1888640,1967664,1888640,1969362,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,80722,76722,3.896%,13.446%,69,69,0,0,200,39313610.0,47834600,47834600
952,96,B5,3,663515,271128420,280818199,14.0%,1880392,1959071,1880392,1960468,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,80076,76076,3.881%,13.446%,0,0,0,0,200,37957960.0,46185000,46185000
953,96,B5,4,663515,271128420,280818199,13.5%,1872145,1950479,1872145,1951575,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79430,75430,3.865%,13.446%,0,0,0,0,200,36602280.0,44535600,44535600
954,96,B5,5,663515,271128420,280818199,13.0%,1863898,1941887,1863898,1942682,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78784,74784,3.85%,13.446%,0,0,0,0,200,35246730.0,42886200,42886200
955,96,B5,6,663515,271128420,280818199,12.5%,1855650,1933294,1855650,1933789,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78139,74139,3.834%,13.446%,0,0,0,0,200,33891030.0,41236600,41236600
956,96,B5,7,663515,271128420,280818199,12.0%,1847403,1924702,1847403,1924896,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77493,73493,3.818%,13.446%,0,0,0,0,200,32535400.0,39587200,39587200
957,96,B5,8,663515,271128420,280818199,11.5%,1839156,1916109,1839156,1916109,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76954,72954,3.807%,13.446%,0,0,0,0,200,31179720.0,37937800,37937800
958,96,B5,9,663515,271128420,280818199,11.0%,1830908,1907517,1830908,1907517,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76608,72608,3.806%,13.446%,0,0,0,0,200,29824150.0,36288200,36288200
959,96,B5,10,663515,271128420,280818199,10.5%,1822661,1898924,1822661,1898924,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76263,72263,3.805%,13.446%,0,0,0,0,200,28468520.0,34638800,34638800
960,97,B6,1,463951,231215620,240905399,15.0%,1667388,1746758,1667388,1746758,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79369,75369,4.315%,13.446%,269,200,200,69,0,34682340.0,45567600,45567600
961,97,B6,2,463951,231215620,240905399,14.5%,1660139,1739163,1660139,1739163,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79024,75024,4.314%,13.446%,69,69,0,0,200,33526260.0,42047200,42047200
962,97,B6,3,463951,231215620,240905399,14.0%,1652889,1731568,1652889,1731568,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78679,74679,4.313%,13.446%,0,0,0,0,200,32370160.0,40597200,40597200
963,97,B6,4,463951,231215620,240905399,13.5%,1645640,1723974,1645640,1723974,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78334,74334,4.312%,13.446%,0,0,0,0,200,31214080.0,39147400,39147400
964,97,B6,5,463951,231215620,240905399,13.0%,1638390,1716379,1638390,1716379,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77989,73989,4.311%,13.446%,0,0,0,0,200,30058030.0,37697400,37697400
965,97,B6,6,463951,231215620,240905399,12.5%,1631141,1708785,1631141,1708785,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77644,73644,4.31%,13.446%,0,0,0,0,200,28901950.0,36247600,36247600
966,97,B6,7,463951,231215620,240905399,12.0%,1623891,1701190,1623891,1701190,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77299,73299,4.309%,13.446%,0,0,0,0,200,27745800.0,34797600,34797600
967,97,B6,8,463951,231215620,240905399,11.5%,1616642,1693595,1616642,1693595,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76954,72954,4.308%,13.446%,0,0,0,0,200,26589850.0,33347800,33347800
968,97,B6,9,463951,231215620,240905399,11.0%,1609392,1686001,1609392,1686001,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76608,72608,4.307%,13.446%,0,0,0,0,200,25433750.0,31897800,31897800
969,97,B6,10,463951,231215620,240905399,10.5%,1602143,1678406,1602143,1678406,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76263,72263,4.305%,13.446%,0,0,0,0,200,24277670.0,30448000,30448000
970,98,B7,1,246097,187644820,197334599,15.0%,1416856,1496225,1416856,1496225,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79369,75369,5.037%,13.446%,269,200,200,69,0,28146740.0,39032000,39032000
971,98,B7,2,246097,187644820,197334599,14.5%,1410696,1489720,1410696,1489720,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,79024,75024,5.036%,13.446%,69,69,0,0,200,27208510.0,35729400,35729400
972,98,B7,3,246097,187644820,197334599,14.0%,1404536,1483215,1404536,1483215,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78679,74679,5.035%,13.446%,0,0,0,0,200,26270310.0,34497400,34497400
973,98,B7,4,246097,187644820,197334599,13.5%,1398376,1476710,1398376,1476710,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,78334,74334,5.034%,13.446%,0,0,0,0,200,25332080.0,33265400,33265400
974,98,B7,5,246097,187644820,197334599,13.0%,1392215,1470204,1392215,1470204,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77989,73989,5.033%,13.446%,0,0,0,0,200,24393780.0,32033200,32033200
975,98,B7,6,246097,187644820,197334599,12.5%,1386055,1463699,1386055,1463699,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77644,73644,5.031%,13.446%,0,0,0,0,200,23455630.0,30801200,30801200
976,98,B7,7,246097,187644820,197334599,12.0%,1379895,1457194,1379895,1457194,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,77299,73299,5.03%,13.446%,0,0,0,0,200,22517400.0,29569200,29569200
977,98,B7,8,246097,187644820,197334599,11.5%,1373735,1450688,1373735,1450688,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76954,72954,5.029%,13.446%,0,0,0,0,200,21579120.0,28337200,28337200
978,98,B7,9,246097,187644820,197334599,11.0%,1367574,1444183,1367574,1444183,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76608,72608,5.028%,13.446%,0,0,0,0,200,20640950.0,27105000,27105000
979,98,B7,10,246097,187644820,197334599,10.5%,1361414,1437678,1361414,1437678,Education,8000000,7000000,7,5e-05,13.446%,56.554%,4000,76263,72263,5.026%,13.446%,0,0,0,0,200,19702720.0,25873000,25873000
980,99,B1,1,2769804,692386220,702075999,15.0%,4319119,4398489,4403118,4485265,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,82147,78647,1.753%,20.028%,401,200,200,201,0,103857940.0,114743200,114743200
981,99,B1,2,2769804,692386220,702075999,14.5%,4300341,4379365,4383682,4465472,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81790,78290,1.753%,20.028%,201,200,200,1,0,100396010.0,110918400,110918400
982,99,B1,3,2769804,692386220,702075999,14.0%,4281562,4360241,4364246,4445679,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81433,77933,1.753%,20.028%,1,1,0,0,200,96934110.0,105161200,105161200
983,99,B1,4,2769804,692386220,702075999,13.5%,4262783,4341117,4344810,4425886,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81076,77576,1.753%,20.028%,0,0,0,0,200,93472080.0,101405400,101405400
984,99,B1,5,2769804,692386220,702075999,13.0%,4244004,4321993,4325374,4406092,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80718,77218,1.753%,20.028%,0,0,0,0,200,90010180.0,97649600,97649600
985,99,B1,6,2769804,692386220,702075999,12.5%,4225226,4302869,4305938,4386299,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80361,76861,1.752%,20.028%,0,0,0,0,200,86548300.0,93894000,93894000
986,99,B1,7,2769804,692386220,702075999,12.0%,4206447,4283745,4286502,4366506,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80004,76504,1.752%,20.028%,0,0,0,0,200,83086400.0,90138200,90138200
987,99,B1,8,2769804,692386220,702075999,11.5%,4187668,4264621,4267066,4346713,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79647,76147,1.752%,20.028%,0,0,0,0,200,79624450.0,86382400,86382400
988,99,B1,9,2769804,692386220,702075999,11.0%,4168889,4245498,4247630,4326920,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79290,75790,1.752%,20.028%,0,0,0,0,200,76162470.0,82626600,82626600
989,99,B1,10,2769804,692386220,702075999,10.5%,4150110,4226374,4228194,4307126,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78933,75433,1.751%,20.028%,0,0,0,0,200,72700520.0,78870800,78870800
990,100,B2,1,1663770,471179420,480869199,15.0%,3047180,3126549,3086661,3168808,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,82147,78647,2.482%,17.891%,358,200,200,158,0,70676940.0,81562200,81562200
991,100,B2,2,1663770,471179420,480869199,14.5%,3033932,3112956,3072949,3154739,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81790,78290,2.482%,17.891%,158,158,200,0,0,68321010.0,78843400,78843400
992,100,B2,3,1663770,471179420,480869199,14.0%,3020683,3099362,3059237,3140669,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81433,77933,2.481%,17.891%,0,0,0,0,200,65965110.0,74192200,74192200
993,100,B2,4,1663770,471179420,480869199,13.5%,3007434,3085768,3045524,3126600,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81076,77576,2.481%,17.891%,0,0,0,0,200,63609260.0,71542400,71542400
994,100,B2,5,1663770,471179420,480869199,13.0%,2994186,3072175,3031812,3112530,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80718,77218,2.481%,17.891%,0,0,0,0,200,61253330.0,68892800,68892800
995,100,B2,6,1663770,471179420,480869199,12.5%,2980937,3058581,3018100,3098461,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80361,76861,2.481%,17.891%,0,0,0,0,200,58897430.0,66243000,66243000
996,100,B2,7,1663770,471179420,480869199,12.0%,2967689,3044987,3004387,3084391,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80004,76504,2.48%,17.891%,0,0,0,0,200,56541600.0,63593400,63593400
997,100,B2,8,1663770,471179420,480869199,11.5%,2954440,3031394,2990675,3070322,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79647,76147,2.48%,17.891%,0,0,0,0,200,54185650.0,60943600,60943600
998,100,B2,9,1663770,471179420,480869199,11.0%,2941191,3017800,2976963,3056252,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79290,75790,2.48%,17.891%,0,0,0,0,200,51829750.0,58293800,58293800
999,100,B2,10,1663770,471179420,480869199,10.5%,2927943,3004206,2963250,3042183,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78933,75433,2.48%,17.891%,0,0,0,0,200,49473870.0,55644200,55644200
1000,101,B3,1,1183094,375044220,384733999,15.0%,2494403,2573772,2514537,2596684,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,82147,78647,3.029%,16.554%,331,200,200,131,0,56256640.0,67141800,67141800
1001,101,B3,2,1183094,375044220,384733999,14.5%,2483558,2562582,2503312,2585102,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81790,78290,3.029%,16.554%,131,131,200,0,0,54381410.0,64903800,64903800
1002,101,B3,3,1183094,375044220,384733999,14.0%,2472712,2551391,2492087,2573520,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81433,77933,3.028%,16.554%,0,0,0,0,200,52506160.0,60733200,60733200
1003,101,B3,4,1183094,375044220,384733999,13.5%,2461867,2540201,2480862,2561938,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81076,77576,3.028%,16.554%,0,0,0,0,200,50630960.0,58564200,58564200
1004,101,B3,5,1183094,375044220,384733999,13.0%,2451022,2529011,2469637,2550356,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80718,77218,3.028%,16.554%,0,0,0,0,200,48755730.0,56395200,56395200
1005,101,B3,6,1183094,375044220,384733999,12.5%,2440177,2517820,2458413,2538774,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80361,76861,3.027%,16.554%,0,0,0,0,200,46880550.0,54226200,54226200
1006,101,B3,7,1183094,375044220,384733999,12.0%,2429332,2506630,2447188,2527192,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80004,76504,3.027%,16.554%,0,0,0,0,200,45005350.0,52057200,52057200
1007,101,B3,8,1183094,375044220,384733999,11.5%,2418486,2495440,2435963,2515610,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79647,76147,3.027%,16.554%,0,0,0,0,200,43130100.0,49888000,49888000
1008,101,B3,9,1183094,375044220,384733999,11.0%,2407641,2484250,2424738,2504028,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79290,75790,3.027%,16.554%,0,0,0,0,200,41254870.0,47719000,47719000
1009,101,B3,10,1183094,375044220,384733999,10.5%,2396796,2473059,2413513,2492446,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78933,75433,3.026%,16.554%,0,0,0,0,200,39379670.0,45550000,45550000
1010,102,B4,1,930283,324482020,334171799,15.0%,2203670,2283039,2213628,2295775,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,82147,78647,3.426%,16.554%,331,200,200,131,0,48672340.0,59557600,59557600
1011,102,B4,2,930283,324482020,334171799,14.5%,2194089,2273113,2203712,2285502,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81790,78290,3.426%,16.554%,131,131,200,0,0,47049910.0,57572200,57572200
1012,102,B4,3,930283,324482020,334171799,14.0%,2184508,2263187,2193795,2275228,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81433,77933,3.425%,16.554%,0,0,0,0,200,45427510.0,53654600,53654600
1013,102,B4,4,930283,324482020,334171799,13.5%,2174927,2253261,2183879,2264954,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81076,77576,3.425%,16.554%,0,0,0,0,200,43805080.0,51738400,51738400
1014,102,B4,5,930283,324482020,334171799,13.0%,2165346,2243334,2173962,2254681,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80718,77218,3.425%,16.554%,0,0,0,0,200,42182650.0,49822200,49822200
1015,102,B4,6,930283,324482020,334171799,12.5%,2155764,2233408,2164046,2244407,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80361,76861,3.425%,16.554%,0,0,0,0,200,40560230.0,47905800,47905800
1016,102,B4,7,930283,324482020,334171799,12.0%,2146183,2223482,2154129,2234133,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80004,76504,3.424%,16.554%,0,0,0,0,200,38937800.0,45989600,45989600
1017,102,B4,8,930283,324482020,334171799,11.5%,2136602,2213556,2144213,2223860,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79647,76147,3.424%,16.554%,0,0,0,0,200,37315450.0,44073400,44073400
1018,102,B4,9,930283,324482020,334171799,11.0%,2127021,2203629,2134296,2213586,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79290,75790,3.424%,16.554%,0,0,0,0,200,35692970.0,42157200,42157200
1019,102,B4,10,930283,324482020,334171799,10.5%,2117440,2193703,2124380,2203312,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78933,75433,3.424%,16.554%,0,0,0,0,200,34070590.0,40241000,40241000
1020,103,B5,1,663515,271128420,280818199,15.0%,1896887,1976256,1896887,1978255,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,81368,77868,3.936%,16.554%,331,200,200,131,0,40669290.0,51554600,51554600
1021,103,B5,2,663515,271128420,280818199,14.5%,1888640,1967664,1888640,1969362,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80722,77222,3.921%,16.554%,131,131,200,0,0,39313610.0,49836000,49836000
1022,103,B5,3,663515,271128420,280818199,14.0%,1880392,1959071,1880392,1960468,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,80076,76576,3.906%,16.554%,0,0,0,0,200,37957960.0,46185000,46185000
1023,103,B5,4,663515,271128420,280818199,13.5%,1872145,1950479,1872145,1951575,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79430,75930,3.891%,16.554%,0,0,0,0,200,36602280.0,44535600,44535600
1024,103,B5,5,663515,271128420,280818199,13.0%,1863898,1941887,1863898,1942682,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78784,75284,3.875%,16.554%,0,0,0,0,200,35246730.0,42886200,42886200
1025,103,B5,6,663515,271128420,280818199,12.5%,1855650,1933294,1855650,1933789,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78139,74639,3.86%,16.554%,0,0,0,0,200,33891030.0,41236600,41236600
1026,103,B5,7,663515,271128420,280818199,12.0%,1847403,1924702,1847403,1924896,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,77493,73993,3.844%,16.554%,0,0,0,0,200,32535400.0,39587200,39587200
1027,103,B5,8,663515,271128420,280818199,11.5%,1839156,1916109,1839156,1916109,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,76954,73454,3.833%,16.554%,0,0,0,0,200,31179720.0,37937800,37937800
1028,103,B5,9,663515,271128420,280818199,11.0%,1830908,1907517,1830908,1907517,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,76608,73108,3.833%,16.554%,0,0,0,0,200,29824150.0,36288200,36288200
1029,103,B5,10,663515,271128420,280818199,10.5%,1822661,1898924,1822661,1898924,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,76263,72763,3.832%,16.554%,0,0,0,0,200,28468520.0,34638800,34638800
1030,104,B6,1,463951,231215620,240905399,15.0%,1667388,1746758,1667388,1746758,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79369,75869,4.343%,16.554%,331,200,200,131,0,34682340.0,45567600,45567600
1031,104,B6,2,463951,231215620,240905399,14.5%,1660139,1739163,1660139,1739163,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79024,75524,4.343%,16.554%,131,131,200,0,0,33526260.0,44048600,44048600
1032,104,B6,3,463951,231215620,240905399,14.0%,1652889,1731568,1652889,1731568,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78679,75179,4.342%,16.554%,0,0,0,0,200,32370160.0,40597200,40597200
1033,104,B6,4,463951,231215620,240905399,13.5%,1645640,1723974,1645640,1723974,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,78334,74834,4.341%,16.554%,0,0,0,0,200,31214080.0,39147400,39147400
1034,104,B6,5,463951,231215620,240905399,13.0%,1638390,1716379,1638390,1716379,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,77989,74489,4.34%,16.554%,0,0,0,0,200,30058030.0,37697400,37697400
1035,104,B6,6,463951,231215620,240905399,12.5%,1631141,1708785,1631141,1708785,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,77644,74144,4.339%,16.554%,0,0,0,0,200,28901950.0,36247600,36247600
1036,104,B6,7,463951,231215620,240905399,12.0%,1623891,1701190,1623891,1701190,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,77299,73799,4.338%,16.554%,0,0,0,0,200,27745800.0,34797600,34797600
1037,104,B6,8,463951,231215620,240905399,11.5%,1616642,1693595,1616642,1693595,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,76954,73454,4.337%,16.554%,0,0,0,0,200,26589850.0,33347800,33347800
1038,104,B6,9,463951,231215620,240905399,11.0%,1609392,1686001,1609392,1686001,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,76608,73108,4.336%,16.554%,0,0,0,0,200,25433750.0,31897800,31897800
1039,104,B6,10,463951,231215620,240905399,10.5%,1602143,1678406,1602143,1678406,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,76263,72763,4.335%,16.554%,0,0,0,0,200,24277670.0,30448000,30448000
1040,105,B7,1,246097,187644820,197334599,15.0%,1416856,1496225,1416856,1496225,Education,7000000,8000000,8,5e-05,16.554%,53.446%,3500,79369,75869,5.071%,16.554%,331,200,200,131,0,28146740.0,39032000,39032000
